AUPR_bench,AUPR_bench_1,AUPR_bench_2,AUPR_bench_3,AUPR_dev,AUPR_dev_1,AUPR_dev_2,AUPR_dev_3,AUPR_train,AUPR_train_1,AUPR_train_2,AUPR_train_3,AUROC_bench,AUROC_bench_1,AUROC_bench_2,AUROC_bench_3,AUROC_dev,AUROC_dev_1,AUROC_dev_2,AUROC_dev_3,AUROC_train,AUROC_train_1,AUROC_train_2,AUROC_train_3,batch_size,drop1,drop2,epochs,eps,hidden_activation,ip,lambda,learning_rate,n1,n2,n_hidden,use_drop,use_pc,use_vat,weight_1,xi
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2566409901012653,0.27647494168799364,0.21182117345296542,0.2816268551628368,0.28830775700849104,0.2796293936095283,0.2988407479954514,0.2864531294204932,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7219470775082497,0.7154754293021557,0.722168901744237,0.7281969014783565,0.7411216901592573,0.7422901850656256,0.7463681569098692,0.734706728502277,256,0.47,0.6,25,0.822429161904068,sigmoid,1,1.8e-06,0.00017,400,250,2,1,0,1,1.0,10.711321786589485
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.25079648896037304,0.27620418926376894,0.2018525641453283,0.27433271347202187,0.3005654541348945,0.2914818872116405,0.3127298311067773,0.2974846440862657,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.715141707632084,0.7071908111070515,0.709232842492769,0.7290014692964315,0.725510921811491,0.7030026218495847,0.7428620853611867,0.7306680582237013,256,,,25,1.8376692584434728,sigmoid,1,1.8e-06,0.00017,400,250,2,0,0,1,1.0,1.2338798200974943
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2544857625061365,0.28499060507624907,0.20736818996314527,0.2710984924790153,0.33039597763481804,0.32318208468949416,0.34603222909048204,0.32197361912447797,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7278782744720166,0.7312020460358056,0.7219344377246033,0.730498339655641,0.7526315276926687,0.7504933734883774,0.7650953461492371,0.7423058634403917,256,,,25,0.7708456427691002,sigmoid,1,1.8e-06,0.00017,400,250,2,0,0,1,1.0,3.291585827637483
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2544486350996737,0.2848374230785831,0.20789401408041036,0.27061446814002754,0.3275463291958896,0.320146330101692,0.34250476380719347,0.31998789367878344,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7282742089671105,0.7277836134453781,0.7248586642124638,0.7321803492434895,0.7492837668585114,0.744524169287514,0.7617994000517996,0.7415277312362205,256,,,25,0.8385211607280414,sigmoid,1,1.8e-06,0.00017,400,250,2,0,0,1,1.0,4.415426409304192
AUPR_bench,AUPR_bench_1,AUPR_bench_2,AUPR_bench_3,AUPR_dev,AUPR_dev_1,AUPR_dev_2,AUPR_dev_3,AUPR_train,AUPR_train_1,AUPR_train_2,AUPR_train_3,AUROC_bench,AUROC_bench_1,AUROC_bench_2,AUROC_bench_3,AUROC_dev,AUROC_dev_1,AUROC_dev_2,AUROC_dev_3,AUROC_train,AUROC_train_1,AUROC_train_2,AUROC_train_3,batch_size,drop1,drop2,epochs,eps,hidden_activation,ip,lambda,learning_rate,n1,n2,n_hidden,use_drop,use_pc,use_vat,weight_1,xi
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2645332462088217,0.28578409196841675,0.21623429302811947,0.2915813536299288,0.30233207029630504,0.2934922628853008,0.3140873480842064,0.2994165999194079,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7529798408446133,0.7528749543295579,0.7451551406784118,0.7609094275258702,0.777469641126316,0.7741241868904241,0.7823087209517441,0.7759760155367798,256,0.47,0.6,25,0.043062103273209085,sigmoid,1,5.33221960021657e-08,0.00017,400,250,2,1,0,1,1.0,6.629651909211923
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.263669413163502,0.2835410174899591,0.21784251416980707,0.28962470783073985,0.29815644966472815,0.28889456229054755,0.30907558189916773,0.29649920480446923,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7455308357008112,0.7413363171355499,0.7399728284687527,0.7552833614981309,0.7668354974575843,0.764917099587097,0.772463749908191,0.7631256428774648,256,0.47,0.6,25,0.12401414813468008,sigmoid,1,8.823805312391882e-07,0.00017,400,250,2,1,0,1,1.0,3.2586886642293846
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26122401220007335,0.2816364263088257,0.21539562182294164,0.2866399884684527,0.2959988445137272,0.2873382118689614,0.3065315914735281,0.29412673019869207,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7401426571805843,0.7352164778955059,0.7359146288018231,0.749296864844424,0.7609834397233973,0.7601272766931458,0.7669898576503612,0.755833184826685,256,0.47,0.6,25,0.18284265461101853,sigmoid,1,1.4495476364295751e-06,0.00017,400,250,2,1,0,1,1.0,9.175791440200763
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26580312175403464,0.28593253707119215,0.22031388903066604,0.29116293916024577,0.30228536679933865,0.293335688026771,0.31397214290508385,0.29954826946616103,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7531912749171554,0.7533385093167702,0.7453633096678062,0.76087200576689,0.7778625366509541,0.7745143072844887,0.7825511521556773,0.7765221505126961,256,0.47,0.6,25,0.040308133665725304,sigmoid,1,6.741701745449106e-08,0.00017,400,250,2,1,0,1,1.0,9.781492642259067
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2625075319824681,0.28284290222109976,0.2159792889430498,0.2887004047832548,0.29619003821345463,0.28755934936745536,0.30708153495844825,0.2939292303144603,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7412785054132068,0.736164139568871,0.7367604522745201,0.7509109243962294,0.7619593342957972,0.7609613648924719,0.767982017016572,0.7569346209783475,256,0.47,0.6,25,0.16836972470392003,sigmoid,1,3.599993709083861e-06,0.00017,400,250,2,1,0,1,1.0,4.817583693745343
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26217541175281855,0.2823468748525102,0.21669529652498032,0.28748406388096515,0.2963030966855996,0.2876173994145251,0.3073300116736337,0.2939618789686401,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7412061314806003,0.736209810010961,0.7367034797090017,0.7507051047218382,0.7620190358867288,0.760949611396627,0.7680255055298061,0.7570819907337536,256,0.47,0.6,25,0.1690151660849357,sigmoid,1,2.9611824768732656e-06,0.00017,400,250,2,1,0,1,1.0,7.368356068228642
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2655576958997063,0.2854148460663022,0.21881325636461998,0.29244498526819673,0.3015470002740694,0.2925482166006317,0.3132669232975158,0.29882586092406066,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7519221798597133,0.75076726342711,0.7453424927688667,0.7596567833831633,0.7754365479482198,0.7723433956013499,0.7804691568419442,0.7734970914013656,256,0.47,0.6,25,0.055044059449445994,sigmoid,1,2.8391361678842694e-06,0.00017,400,250,2,1,0,1,1.0,6.132490876254346
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2643795703704379,0.2843234204963078,0.217985465239404,0.29082982537560187,0.29878517684635086,0.28955062596150166,0.309658052657834,0.2971468519197169,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7474489182519184,0.7435147972232371,0.741841966868262,0.7569899906642559,0.7687046275164519,0.7664167636557855,0.7741826506511128,0.7655144682424572,256,0.47,0.6,25,0.1071019488172503,sigmoid,1,2.0473450308397416e-06,0.00017,400,250,2,1,0,1,1.0,9.103745825075897
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.2625222964115849,0.28202410524987387,0.21723837298905846,0.2883044109958225,0.2968185439649725,0.2880944037840346,0.30804584869288715,0.2943153794179958,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.7411496699926072,0.7364427292656192,0.7363090542554125,0.7506972264567897,0.7624099248448477,0.7612154317387029,0.768433469201573,0.7575808735942673,256,0.47,0.6,25,0.1671827323975677,sigmoid,1,1.2003402642368383e-07,0.00017,400,250,2,1,0,1,1.0,8.239975363427126
0.25051375143950755,0.26429100947791817,0.20407591787892743,0.28317432696167705,0.26461483248931184,0.2845419978592468,0.21811033165616459,0.29119216795252406,0.29879544002094266,0.2895773531662646,0.3097971541485643,0.29701181274799904,0.7401770888837819,0.7282289002557545,0.7435796301165746,0.7487227362790165,0.747672856321901,0.7439646510778225,0.7421377859584538,0.7569161319294264,0.7690900915595017,0.7668333977497797,0.7745579634232611,0.7658789135054646,256,0.47,0.6,25,0.10435754238439603,sigmoid,1,1.6300740660750154e-06,0.00017,400,250,2,1,0,1,1.0,8.832415820726267
